guiarte,0,1,0
guillem,0,0,1
guisado,0,0,1
guisala,0,0,1
guiñaba,1,0,1
gustaba,0,1,0
gustado,0,0,1
gustoso,0,1,1
haberla,0,2,1
haberle,0,0,3
haberlo,0,1,0
haberme,0,2,2
haberos,0,0,1
haberse,0,4,7
haberte,0,0,1
habiale,0,1,0
habiase,1,1,0
habicht,0,0,1
habitan,0,0,1
habitar,0,1,0
habitos,0,3,0
hablaba,13,11,2
hablado,2,5,2
hablais,0,0,1
hablale,0,1,0
hablame,0,1,2
hablara,0,2,1
hablare,0,1,2
hablase,1,0,0
hableis,0,0,2
habrase,0,1,0
habrian,3,0,1
hacedor,0,1,0
hacemos,1,1,0
hacerla,2,2,3
hacerle,2,5,0
hacerlo,1,1,3
hacerme,2,8,0
hacerse,3,6,0
hacerte,0,1,5
haciale,1,0,0
haciame,1,0,1
haciase,0,1,0
hagamos,0,1,1
halagar,0,5,0
halagos,0,1,0
hallaba,1,1,8
harapos,0,0,1
haremos,0,1,0
hartura,1,0,0
hayamos,0,1,0
hazañas,2,4,1
helados,0,1,0
heraldo,1,0,0
herejes,0,2,0
heridas,0,9,0
heridos,1,0,0
heriria,0,1,0
herirla,0,0,1
hermana,0,1,49
hermano,7,44,41
hermant,0,0,1
hermosa,21,29,13
hermoso,2,13,13
heroica,0,0,1
heroico,0,4,1
hervian,1,0,0
hesiodo,0,0,1
hiciera,2,2,0
hiciese,1,2,0
hicimos,0,2,2
hiciste,0,0,2
hierbas,1,2,0
hierros,1,0,2
higuera,2,0,0
hilillo,1,0,0
hinojos,0,0,2
hirsuto,0,1,0
hogares,0,1,0
hoguera,0,2,2
hojeaba,1,0,0
hombres,41,34,28
hombron,1,1,0
hombros,7,4,10
honores,0,6,0
honraba,0,2,0
honrada,1,1,0
honrado,1,5,3
honrosa,0,0,1
honroso,1,1,0
horacio,0,0,1
hoyuelo,0,1,0
hubiera,7,19,5
hubiese,7,1,4
hubimos,0,0,3
huellas,0,2,5
huertos,2,0,1
huesped,1,0,1
huiamos,0,0,1
humanas,0,1,2
humanos,0,1,7
humedad,2,0,0
humedas,0,0,2
humilde,2,11,6
humillo,1,0,0
hundian,1,0,1
hundido,1,0,1
huracan,2,0,0
huraños,0,1,0
hussein,0,0,1
hutared,0,0,2
huyendo,1,3,2
huyeron,0,1,0
ideales,0,1,0
idiomas,0,0,1
idiotez,0,1,0
iglesia,2,9,0
ignacio,0,5,0
ignoras,0,0,3
iguales,3,3,4
ilumina,0,0,1
ilumino,0,0,1
ilusion,1,2,0
ilustre,0,4,3
imbecil,0,5,0
imitaba,0,2,0
imitame,0,1,0
impedia,1,0,1
impedir,0,0,1
imperio,0,5,1
impetus,0,1,0
implora,0,0,1
implore,0,0,2
imploro,0,0,2
imponer,1,0,1
imponia,0,1,0
importa,3,5,0
importe,0,2,6
impudor,0,1,0
impulsa,0,1,0
impulso,2,1,1
incapaz,1,7,0
incline,0,0,1
inclino,3,3,1
inclito,0,2,0
inclusa,1,0,0
incluso,0,1,1
inculto,0,1,0
incurra,1,0,0
indican,0,0,1
indicar,0,2,0
indicas,0,1,0
indicio,0,1,0
indigna,0,2,1
indigno,1,2,1
indique,0,2,1
indulte,0,0,1
indulto,10,0,2
inercia,0,1,0
infames,0,3,1
infante,0,2,0
infecta,2,0,0
infeliz,4,9,0
infimos,0,1,0
influir,0,2,0
informe,0,1,0
ingenio,0,2,1
ingenua,1,1,1
ingenuo,0,1,2
inglesa,1,2,0
ingrata,0,1,0
ingrato,0,2,0
ingreso,0,1,0
inicial,1,0,0
inmensa,2,7,2
inmenso,1,8,1
inmovil,8,5,1
insecto,0,2,0
inspira,0,3,1
instalo,0,0,1
insulto,1,0,0
intacto,0,0,1
intensa,0,2,0
intenso,1,1,0
intenta,0,1,0
intente,1,0,0
intento,2,3,4
interes,1,7,2
interne,0,0,1
interno,0,1,1
intimas,0,1,0
intimos,0,1,0
intruso,0,1,2
invadia,0,2,0
invadir,0,1,0
invasor,0,1,0
invente,0,1,0
invento,1,1,0
invitar,0,0,1
invoque,0,0,3
ironica,1,0,0
jequelo,0,0,1
jesuita,0,59,0
jinetes,0,2,5
jornada,0,3,1
jovenes,1,7,37
jugaban,1,1,1
jugamos,0,1,0
jugando,0,0,1
juguete,2,0,0
jumento,0,0,1
juraban,1,0,1
jurarlo,0,1,0
juraste,0,0,2
juvenil,0,1,2
juzgaba,1,0,0
juzgado,0,0,2
jóvenes,0,0,1
labores,0,1,0
labrada,0,1,0
labrado,0,1,0
lacayos,0,2,0
laderas,0,0,1
lamento,0,0,3
laminas,0,0,2
lampara,2,3,1
lanchas,1,0,0
lanzaba,2,0,1
lanzado,4,0,0
lanzara,1,0,0
lanzose,0,1,0
lascivo,0,1,0
lastima,3,6,6
latente,0,0,1
latigos,0,0,1
latinas,0,0,1
latines,1,0,0
latinos,0,0,1
lavarme,0,0,1
lavaron,0,0,1
lavarse,0,1,1
lavedan,0,0,1
lavisse,0,0,2
leandro,0,2,0
leccion,1,3,5
lección,0,0,2
leconte,0,0,1
lectura,0,2,2
leerlas,0,0,1
leerlos,0,0,1
legajos,0,2,0
legarte,0,0,1
lejanas,1,1,0
lejania,0,0,2
lejanos,2,2,1
lenguas,0,1,3
levanta,0,0,1
levante,0,1,13
levanto,4,12,51
levitas,0,1,0
leyenda,4,1,1
leyendo,0,3,0
leñador,0,0,2
liberal,0,19,0
liberte,0,0,2
liberto,0,0,1
libraba,0,1,0
librado,1,0,3
libralo,0,0,1
librara,0,1,1
librare,0,0,1
librero,0,1,0
licitas,0,0,1
licores,0,0,1
ligeras,0,1,0
ligeros,1,4,0
limites,0,12,2
limones,0,0,1
limosna,1,0,0
limpiar,0,1,0
limpida,0,0,1
liquido,0,0,2
lisonja,0,1,0
listada,1,0,0
literal,0,0,3
lividas,0,1,0
llamaba,6,10,3
llamada,0,0,2
llamado,2,3,10
llamara,0,1,0
llamare,0,0,1
llaneza,0,0,1
llantos,0,0,1
llanura,0,0,2
llegaba,4,9,1
llegada,2,5,6
llegado,5,17,33
llegara,0,2,2
llegase,4,0,1
lleguen,0,1,0
llegues,0,0,4
llenaba,0,1,1
llenado,0,0,2
llevaba,4,12,12
llevado,3,5,0
llevais,0,0,1
llevale,0,0,1
llevalo,0,0,3
llevame,0,0,2
llevara,0,0,2
llevase,1,0,2
llevate,0,0,2
lloraba,6,0,3
llorado,0,0,1
llorona,1,0,0
llueven,0,1,0
lluvias,1,1,0
locuras,0,2,3
lograba,1,2,0
logrado,0,2,1
lograra,0,1,0
lograre,0,2,0
londres,1,1,0
lozanas,0,0,1
lubrico,0,0,1
luchaba,0,2,0
luchala,0,0,1
luchara,1,0,0
luchare,0,1,0
lucirse,0,1,1
lugares,0,3,1
lugubre,3,1,0
lujosos,0,0,1
lujuria,0,2,0
lustral,0,0,2
maarouf,0,0,1
macizas,0,1,0
macizos,2,0,0
maderas,0,0,2
madurez,0,1,0
maestra,0,1,1
maestro,4,10,3
magicas,0,0,5
magicos,0,0,2
maimuna,0,0,1
majorem,0,1,0
maldiga,0,0,2
maldijo,1,0,0
maldita,4,1,2
maldito,8,4,4
maletas,1,0,0
malicia,2,0,3
maligna,0,2,0
maligno,0,0,2
malvada,0,0,1
malvado,0,2,0
mamalik,0,0,4
mameluk,0,0,1
mamerto,0,1,0
mampara,1,2,0
manazas,1,0,0
manceba,0,1,0
mancebo,0,0,9
manchas,1,1,1
mandaba,0,1,1
mandado,0,0,6
mandara,0,0,2
mandare,0,0,2
mandase,1,0,0
mandato,0,1,0
manejar,0,1,0
maneras,0,0,5
maniqui,3,0,0
manojos,1,1,0
manolas,0,1,0
manoteo,1,0,0
mansion,0,3,1
manteca,0,0,6
mantuvo,1,0,0
manzana,0,0,15
mapasla,0,0,1
maquina,2,1,0
marasmo,0,1,0
marcaba,1,2,0
marchar,4,2,5
marchas,0,1,0
marches,0,0,1
marcial,0,7,1
mardrus,0,0,25
marhaba,0,0,2
maridos,1,0,2
marieta,21,0,0
marital,0,1,0
marmita,0,0,3
marques,1,2,0
masauda,0,0,1
mascado,2,0,0
mascara,2,1,0
mascata,0,0,1
massaud,0,0,1
massrur,0,0,4
mataban,2,0,0
matador,1,0,2
matando,3,0,1
mataras,0,0,2
mataria,0,0,2
matarla,0,0,1
matarle,1,0,3
matarlo,0,0,2
matarme,0,0,8
mataron,0,0,2
matarte,0,0,3
matasen,0,0,2
mataste,0,0,1
materia,2,2,0
matinal,1,0,0
mayoral,0,0,15
mayorde,0,0,1
mayores,4,3,6
mayoria,0,0,1
mañanas,2,1,0
mecidas,0,0,2
medicas,0,0,1
medicos,2,1,6
medirse,0,1,0
meditar,0,0,1
medrada,0,1,0
mejilla,1,0,5
mejores,3,1,6
melones,1,0,0
melosos,0,1,0
memoria,5,15,4
mencion,0,0,1
menores,1,1,1
mensaje,0,0,2
mentido,0,1,1
mentira,3,3,1
menudas,1,0,0
menudos,0,4,0
mercado,5,1,1
merecer,0,0,1
mereces,0,0,4
merecia,1,2,0
merezca,0,0,1
merezco,0,1,0
merimee,1,0,0
meritos,1,4,0
mesilla,0,1,0
metales,0,0,1
meterlo,1,0,0
meterme,1,0,0
meterse,5,0,0
metidas,0,1,0
metidos,1,0,0
metiera,1,0,0
metiose,0,1,0
meudijo,1,0,0
mezclar,0,1,0
miadijo,0,1,0
miembro,0,1,0
mienten,0,1,0
mientes,0,1,2
milagro,3,0,0
milicia,0,11,0
militar,0,19,0
minoria,0,1,0
minutos,5,5,1
miodijo,0,3,0
miraban,5,5,0
miradas,7,1,6
miradla,1,0,0
miradle,0,0,1
mirando,4,13,3
mirarla,0,1,0
mirarle,2,0,1
mirarlo,1,1,0
mirarme,0,0,1
miraron,0,0,1
mirarse,2,2,0
mirarte,0,0,2
mirbeau,0,0,1
mirrikh,0,0,2
miseria,5,0,3
mistico,1,0,0
mitades,0,0,4
mocedad,0,1,0
moceton,7,0,0
mocosos,1,0,0
modales,0,1,1
moderna,0,2,0
moderno,0,0,1
modesto,1,0,0
mohamed,0,0,5
molesta,1,0,0
moleste,1,0,0
moliere,0,0,1
mollera,0,2,0
momento,19,27,41
monarca,0,9,1
monedas,0,1,4
montaba,0,0,1
montado,2,0,2
montaña,5,0,21
montera,2,0,0
montijo,0,1,0
moradas,0,2,0
morales,0,1,3
morenas,0,1,1
morenos,0,0,1
morfina,2,0,0
morillo,0,3,0
moriras,0,0,1
moriria,0,0,2
morisco,0,0,1
moscada,0,0,1
mostrar,0,3,0
motines,0,2,0
motivos,0,4,3
mourouf,0,0,1
moverla,0,2,0
moverlo,0,1,0
moverme,0,0,1
moverse,1,2,0
moviose,1,1,0
mudando,1,0,0
mudanza,0,1,0
muebles,4,1,3
muertas,1,1,0
muertes,0,0,2
muertos,1,0,3
muestra,0,8,0
muestre,0,1,0
mujeres,15,10,15
mujeril,0,1,0
mullida,0,1,0
mundano,0,1,0
muralla,0,1,0
muriese,1,0,1
murillo,0,1,0
murmuro,0,4,4
muñecas,1,0,1
máximas,0,0,1
nacidas,0,1,1
nacidos,1,1,0
naciste,0,0,2
nadando,2,0,2
naranja,0,1,0
naranjo,1,0,0
narices,0,1,0
narraba,0,0,1
narrado,0,1,0
narrare,0,0,1
natural,1,3,4
nauseas,0,1,0
navarra,0,2,1
navegar,1,0,1
navidad,1,0,0
nazario,0,1,0
nefasta,0,0,1
negando,0,0,1
negarle,0,1,0
negarse,0,0,1
negarte,0,0,1
negases,0,0,1
negocio,5,1,2
negrazo,0,1,0
negrero,2,0,0
nervios,0,1,0
nervudo,1,0,0
ninguna,1,11,13
ninguno,2,4,4
niñadas,1,0,0
nobleza,0,5,0
nodriza,1,0,1
noghten,0,0,1
nombrar,0,2,0
nombres,3,1,4
nostrum,0,0,2
notaban,0,1,0
notable,0,0,2
notando,1,0,0
notaria,0,1,0
notarlo,0,0,1
notarse,0,0,1
noticia,5,5,5
novedad,0,2,0
novelas,1,2,10
noventa,0,1,2
nuestra,2,51,47
nuestro,8,46,45
numeros,0,1,0
nupcial,1,0,0
nusrani,0,0,2
nutrido,1,0,0
obedece,0,1,2
obispos,1,0,0
objetos,0,1,3
oblicua,1,0,0
obligan,0,1,0
obrador,2,0,0
obrando,0,0,1
obraria,0,1,0
obscuro,0,2,0
observe,0,0,1
observo,0,1,1
obstina,0,1,0
obtener,0,0,1
ocasion,3,10,4
ochenta,1,0,1
ocultar,3,5,2
ocultas,0,0,1
ocultos,0,1,2
ocupaba,2,10,0
ocupado,1,4,2
ocupara,0,0,1
ocupase,1,0,0
ocupeis,0,0,1
ocurren,0,0,1
ocurria,0,3,0
ocurrio,4,5,11
ocurrir,0,1,3
odiando,0,1,0
ofensas,1,0,1
oficial,2,10,1
ofrecer,0,1,1
ofrecia,0,2,2
ofrecio,0,0,4
ofrezco,0,0,2
ojeadas,1,0,0
ojillos,2,1,0
oliendo,1,0,0
oliente,0,1,0
olorosa,0,0,1
olvidan,1,0,0
olvidar,4,1,6
olviden,1,0,0
olvides,0,1,4
ombligo,0,0,1
ondular,0,0,1
onesimo,0,0,1
onésimo,0,0,1
operase,1,0,0
opinaba,0,1,0
opinion,1,2,1
opongan,0,1,0
oprimen,1,0,0
oprimia,0,0,1
opuesta,1,0,1
opuesto,2,0,1
oracion,0,0,2
orbitas,0,1,0
ordenan,1,0,0
ordenes,4,17,4
orfebre,0,0,1
orgullo,1,1,2
oriente,0,0,10
orillas,1,0,4
orladas,1,0,0
orlando,1,0,0
orondos,0,1,0
oscilar,2,0,0
oscuras,2,0,0
oscuros,1,0,0
ostenta,0,2,0
ostente,0,1,0
ovacion,1,0,0
padecer,0,0,2
padecia,0,0,1
padrino,0,1,0
paginas,0,1,4
paisano,0,1,0
pajaros,2,1,3
palabra,5,10,17
palacio,1,52,81
paladea,0,1,0
paladin,1,1,0
palaico,0,1,0
palanca,1,1,0
palidas,1,0,0
palidez,1,1,2
palizas,1,0,0
palmada,1,0,0
palmera,2,0,1
palmira,0,0,1
pandero,0,0,2
panzudo,3,0,0
papeleo,1,0,0
papeles,3,7,0
paquete,0,1,0
paradas,0,1,0
parados,0,1,0
paraiso,4,0,2
paramos,1,0,0
parando,0,1,1
pararon,1,0,0
parcela,1,0,0
parecen,2,1,0
parecer,0,1,1
pareces,1,0,0
parecia,33,29,10
parecio,6,22,2
paredes,5,8,2
paredon,1,0,0
parejas,3,0,0
parezca,0,4,0
parezco,1,0,0
parrafo,0,1,0
parroco,1,0,0
partera,0,1,0
partian,0,2,0
partida,0,5,2
partido,1,5,1
partira,0,0,1
pasaban,8,1,0
pasadas,1,2,1
pasados,2,5,5
pasamos,0,0,3
pasando,2,3,3
pasaria,1,0,0
pasaron,3,4,9
paseaba,2,3,0
pasemos,0,4,0
pasillo,1,0,1
pasmosa,0,1,0
pastosa,0,1,0
patadas,1,2,0
pataleo,2,0,0
patatas,2,0,0
patente,0,1,0
paterno,0,0,1
pañuelo,5,2,0
pecador,0,3,0
pecados,0,5,1
pechera,2,0,0
pedazos,3,3,0
pedimos,0,1,0
pedirle,0,1,1
pegaban,2,0,0
pegadas,0,0,1
pegados,1,0,0
pegando,1,0,0
pegarle,0,0,2
pegarme,0,0,1
pegarse,1,0,0
peinado,0,2,0
peladas,0,0,1
peligra,0,1,0
peligro,6,14,4
pellejo,1,0,1
peloton,0,1,0
pelucas,0,0,1
pemitia,0,2,0
pendian,1,0,1
penetro,0,4,1
penosas,2,0,0
penosos,0,0,1
pensaba,16,6,2
pensado,3,2,0
pension,1,2,0
pequeña,5,5,8
pequeño,7,5,1
perchas,0,1,0
perdian,0,2,0
perdida,2,6,8
perdido,4,6,16
perdona,0,0,2
perdone,0,4,0
perdono,1,2,2
perecer,0,1,5
perecio,0,0,1
perfida,0,0,5
perfido,0,0,2
perfume,8,4,4
perfumo,0,0,1
periodo,0,3,0
permiso,0,3,9
permita,0,4,2
permite,1,1,4
permiti,0,0,1
permito,0,1,3
persico,0,0,2
persona,6,40,11
pesaban,1,0,0
pesadas,1,0,0
pesadez,0,1,0
pesados,1,3,0
pesares,0,2,2
pesaria,0,0,1
pesaron,0,0,1
pescado,4,0,0
pescase,0,0,1
pesebre,0,0,2
pesetas,3,1,13
petalos,2,0,0
peñasco,1,0,0
piadoso,0,1,1
picaros,1,0,0
pidanse,0,0,1
pidiera,2,0,0
piedras,1,0,10
piensan,0,2,0
piensas,2,1,1
pierdan,0,0,1
piernas,13,7,6
pillete,0,1,0
pinches,0,1,0
pingues,0,1,1
pintado,0,1,0
pintose,0,1,0
pintura,1,1,0
piqueta,0,0,3
pisaban,0,1,0
pisadas,0,2,0
pisando,1,0,0
pisoton,0,1,0
pistola,2,0,0
pitillo,1,0,0
planeta,0,0,3
plantas,2,0,4
platica,0,3,0
pliegos,0,3,0
poblada,1,1,0
poblado,0,1,0
pobreza,2,1,1
podamos,0,2,1
podemos,1,2,2
poderio,0,1,3
poderla,0,0,1
poderme,0,0,1
podreis,0,0,1
podrian,1,1,0
podrias,0,0,1
podrida,1,0,0
podrido,0,0,1
poetico,0,1,0
policia,1,5,0
polilla,0,2,0
pollino,0,0,1
polvora,1,2,0
pomadas,0,0,5
pondras,0,0,1
pondria,1,1,1
ponerle,1,0,0
ponerme,0,0,2
ponerse,0,5,1
pongase,0,1,0
popular,0,3,2
poquita,1,0,0
poquito,2,0,0
porfido,0,0,2
portado,1,0,1
portela,1,0,0
portera,0,0,2
portero,0,11,0
portico,0,0,3
portier,0,2,0
poseian,0,0,1
poseida,0,1,0
poseido,0,4,2
posible,3,6,6
postero,0,1,0
postigo,0,2,0
potente,0,1,0
pradera,0,0,4
precian,0,1,0
preciso,1,7,3
pregona,0,0,1
premiar,0,1,0
prendas,0,4,2
prendio,0,0,1
prepara,0,1,1
prepare,0,0,1
preparo,0,1,2
preseas,0,0,1
presion,1,0,0
prestar,0,1,1
primera,12,25,26
primero,6,13,7
prision,0,1,0
privaba,0,0,1
probaba,1,0,0
procede,0,2,0
proceso,1,0,0
procura,0,1,1
procure,0,4,0
procuro,0,1,0
prodigo,1,1,0
produce,0,3,3
produjo,1,4,2
proezas,0,2,0
profesa,0,3,0
profeso,0,1,0
profeta,0,0,11
prohibo,0,1,1
project,0,1,0
projimo,0,1,0
prologo,0,1,2
promesa,1,0,9
prometo,0,0,4
propias,1,2,3
propios,0,8,6
propone,0,2,0
propuso,0,1,0
protege,1,2,0
proteja,0,1,0
proxima,3,7,7
proximo,3,6,1
pruebas,0,11,1
prólogo,0,0,2
ptaslos,0,0,1
publica,1,1,0
publico,8,0,12
puchero,1,0,0
pudiera,3,8,4
pudiese,0,0,5
pudiste,0,0,1
pueblos,4,3,11
puentes,0,0,4
puertas,5,8,15
puestas,0,1,0
puestos,0,3,1
puntual,0,1,0
pupilas,1,2,2
pusiera,1,1,1
pusimos,0,0,2
puñales,0,1,0
público,0,0,2
quecaso,0,1,0
quedaba,13,8,3
quedado,2,2,3
quedara,1,3,1
quedare,0,0,1
quedase,0,0,1
quedate,0,0,1
quedose,0,8,0
quejaba,3,0,0
quejado,1,1,0
quejare,0,0,1
quejido,1,0,0
quellos,0,1,0
quemaba,1,0,0
quemada,1,0,0
quemado,0,1,1
quereis,0,0,2
querian,12,1,1
querias,0,0,1
querida,0,9,0
querido,4,8,13
querras,0,1,0
quevedo,0,0,1
quiebre,0,0,1
quienes,1,11,9
quieran,1,0,0
quieras,2,2,6
quieren,3,5,2
quieres,2,3,15
quietas,0,1,1
quijote,0,0,1
quimera,1,0,0
quinque,0,5,0
quitaba,1,1,0
quitado,1,1,0
rabiaen,0,1,0
rabillo,0,1,0
rabiosa,1,0,0
rabioso,1,0,0
rabosas,3,0,0
radical,0,1,0
ramadan,0,0,1
ramajes,1,0,0
rambaud,0,0,1
rapidas,0,1,0
rapidez,1,8,1
rapidos,1,3,0
rapiñas,0,1,0
rarezas,0,0,1
rascaba,0,1,0
rascose,0,1,0
rasgaba,2,0,0
rasgase,1,0,0
rasguen,0,0,1
rastros,0,1,0
ratones,0,0,1
rayadas,1,0,0
razones,3,1,1
realcen,0,1,0
realeza,0,0,1
realiza,0,1,0
rebelde,1,2,2
recalco,0,1,0
recelos,0,1,0
rechazo,0,0,2
recibia,4,1,0
recibio,3,4,0
recibir,0,9,1
recitar,0,0,2
recitas,0,0,1
recobra,0,0,2
recobre,0,0,2
recobro,2,2,2
recogen,0,1,0
recoger,0,1,1
recogia,1,1,0
recogio,2,2,2
recorde,1,0,1
recordo,0,2,2
recorri,0,0,2
recurso,1,0,2
redonda,2,0,0
redondo,3,0,2
reducia,1,0,0
referir,0,1,0
refiere,0,1,1
refirio,0,0,5
refleja,1,0,0
reflejo,2,2,1
reflujo,0,1,0
reforma,0,1,0
refugio,1,0,0
regaban,0,0,1
regalar,0,0,1
regalos,0,0,2
regando,1,0,0
regañan,0,1,0
regañes,0,0,1
regimen,0,2,0
regnier,0,0,1
regresa,0,0,2
regrese,0,0,6
regreso,2,0,13
regular,0,3,0
rehuyen,1,0,0
reinaba,3,3,0
reinado,0,2,1
reirian,1,0,0
reirnos,0,0,1
reitero,0,0,2
relatar,1,1,0
relatos,0,0,9
release,0,1,0
relieve,1,0,0
relleno,0,0,1
relucir,0,0,1
remango,0,0,3
remedar,0,1,0
remedia,0,1,0
remedio,6,3,17
remojon,1,0,0
remonto,1,0,0
remotas,0,0,1
remotos,0,0,2
remover,0,1,0
removia,1,0,0
renacer,0,3,0
renacia,0,1,0
rendida,0,0,1
rendido,1,3,6
renglon,0,2,1
reniega,0,0,1
reparar,0,3,0
reparas,0,1,0
reparta,0,1,0
reparti,0,0,1
repasar,1,1,0
repente,2,3,1
repetia,0,1,0
repetir,1,2,1
repitio,0,0,4
repleta,2,0,2
repleto,2,1,0
replico,0,0,13
reponer,0,1,0
reposar,1,0,0
resbale,0,0,1
rescate,0,0,2
reserva,1,0,1
reserve,0,0,1
reservo,0,0,1
residia,1,0,0
residio,0,1,0
residuo,0,1,0
resista,0,1,0
resorte,1,0,0
respeta,0,1,0
respeto,4,10,3
respiro,1,0,0
resulta,1,1,0
resulte,0,2,0
resumen,0,4,1
retablo,1,0,0
retando,0,1,0
retorci,0,0,1
retraso,0,1,0
retrato,0,6,0
retumbo,0,0,1
reunian,0,1,0
reunida,1,0,0
reunion,3,2,0
revelan,0,0,1
revelar,0,2,3
revento,0,0,1
revisar,0,0,1
reviste,0,1,1
revivir,0,3,0
revolco,0,0,1
rezando,1,1,0
ribazos,4,0,0
ricardo,0,1,0
riesgos,1,1,0
rigidez,1,0,0
rigores,0,1,0
rimadas,0,0,1
riqueza,2,0,3
risueña,0,0,1
risueño,2,0,0
ritmico,1,0,0
rizadas,1,0,0
riñones,2,0,0
robados,0,1,0
robando,0,1,0
robarle,1,1,0
robarme,0,1,0
robaron,1,0,0
robasen,1,0,0
robusta,1,1,0
robusto,0,2,4
rociala,0,0,1
rocines,2,0,0
rodaban,1,0,0
rodamos,1,0,0
rodando,1,0,0
rodaron,1,0,0
rodeaba,1,1,1
rodeada,1,0,0
rodeado,2,3,2
rodilla,2,1,0
rogaron,0,0,1
rogarte,0,0,1
rojizas,1,0,0
romanos,1,1,2
romeria,0,0,1
rondaba,1,0,0
roperos,0,0,2
rosadas,0,1,0
rosales,1,0,0
rosario,2,5,0
rostros,1,5,1
roveles,2,0,0
royendo,1,0,0
rozaban,0,1,0
rozados,1,0,0
rozando,1,1,0
rubores,0,1,0
rudezas,0,0,1
rugidos,0,3,0
ruidosa,1,0,0
ruidoso,2,1,0
rumboso,0,1,0
rumores,2,0,0
ruptura,0,0,3
rustica,0,2,1
rustico,1,0,0
sabados,2,0,0
sabanas,1,0,0
sabemos,0,1,3
saberla,0,0,1
saberlo,2,0,1
saberse,1,0,0
sacaban,3,0,0
sacadas,0,0,1
sacados,0,1,1
sacando,4,1,2
sacaran,1,0,0
sacarla,0,0,3
sacarle,0,1,0
sacaron,0,2,1
sacarse,0,2,0
sacarte,0,0,2
saciado,0,1,0
sacudio,0,0,2
sacudir,0,1,1
sagrada,0,3,1
sagrado,0,4,2
sainete,0,2,0
salario,0,0,2
saldras,2,0,2
saldria,0,1,0
salidad,0,1,0
salidos,0,2,0
saliera,2,2,1
saliese,1,0,0
salimos,0,0,5
salirle,1,0,0
saliste,0,0,1
salomon,0,0,1
salones,3,7,1
saltaba,5,2,0
saludar,0,2,3
saludos,0,2,3
salvaba,1,0,0
salvado,2,2,6
salvaje,1,3,0
salvara,0,0,1
sandalo,0,0,2
sangrar,0,0,1
saquito,1,0,2
sardina,1,0,0
sarnoso,0,1,0
sastres,0,0,3
satanas,0,1,1
saturno,0,0,1
secarse,2,0,0
seccion,0,2,0
secreta,0,1,2
secreto,1,7,13
sedosas,1,0,0
sedosos,0,0,1
segando,1,0,0
seguian,4,2,1
seguida,4,0,73
seguido,2,2,1
segunda,2,2,21
segundo,1,0,11
seguros,0,0,1
selecta,0,0,1
sellada,0,0,1
semanas,3,0,0
semilla,0,0,1
semitas,0,0,1
sentaba,2,0,0
sentada,0,2,3
sentado,4,2,11
sentaos,0,0,1
sentara,0,1,1
sentare,0,0,1
sentase,0,0,1
sentian,1,1,0
sentido,2,4,5
sentira,1,0,0
sentose,0,3,0
sepamos,0,0,1
separan,0,1,0
separar,0,1,0
septima,0,0,1
sepulte,0,0,1
sequito,0,0,1
serafin,1,0,0
seremos,0,1,0
serenos,1,1,0
servian,1,1,1
servido,0,2,2
servira,0,0,1
servire,0,0,1
sesamos,0,0,1
sesenta,2,1,2
setenta,2,1,2
sevilla,0,4,0
señalar,0,0,2
señales,0,4,1
señoras,5,2,9
señores,6,2,2
señoron,1,0,0
siempre,39,55,24
sientas,0,0,2
sienten,0,1,0
sientes,0,1,0
sigueme,0,0,6
silabas,0,1,0
silbido,2,0,0
sillony,0,1,0
simples,1,3,2
sindbad,0,0,2
sistema,0,2,0
situada,0,0,4
situado,0,1,1
sobrina,0,1,0
sobrino,1,1,2
socorro,1,1,0
sofocar,1,0,0
solares,1,0,0
soldado,1,6,0
soledad,3,1,7
solemne,2,1,0
solidas,0,0,1
solidos,0,0,1
soltaba,1,0,0
soltera,1,0,1
soltero,4,0,1
sombart,0,0,2
sombras,1,4,0
sombria,1,2,0
sombrio,1,1,0
sonaban,5,1,0
sonando,2,0,0
sonaron,2,6,0
sondear,1,1,0
sonetos,0,1,0
sonidos,1,2,1
sonnica,0,0,2
sonoras,0,1,0
sonreia,5,4,1
sonreir,1,4,1
sonrien,0,1,0
sonrisa,15,14,8
sopeton,0,1,0
soplaba,3,0,1
soplado,1,0,0
soplara,0,0,1
sorbete,0,0,1
sordina,0,1,2
sosiego,0,0,1
soslayo,0,1,0
sostuve,0,0,1
sotanas,1,4,0
soñadas,0,0,2
soñando,0,1,1
spanish,0,1,0
spencer,0,0,1
stéfane,0,0,1
subasta,1,0,0
subcopa,0,0,1
sublime,0,3,2
sucedia,1,0,0
sucedio,0,0,1
sucesos,0,10,1
sudario,0,0,3
sueltas,1,1,1
sueltos,0,0,1
suertes,1,0,0
sufrida,1,0,1
sufrido,2,0,3
sujetar,1,0,0
sujetos,0,2,0
suleika,0,0,1
sultana,0,0,1
sultani,0,0,1
sunnita,0,0,1
superar,0,0,1
supiera,0,3,2
supiese,0,0,2
suplica,0,0,2
suplico,0,0,3
supones,0,0,1
supongo,0,1,0
suponia,0,0,1
suprema,0,1,0
supremo,0,1,0
surcada,0,1,0
surcado,0,2,0
surgian,1,1,0
surgido,0,1,0
suspiro,1,1,0
susurro,0,2,0
sutiles,0,0,2
tabaria,0,0,1
taberna,8,2,0
tablado,1,0,0
tactica,0,3,0
taimada,0,0,1
talados,1,0,0
talegos,1,0,0
talento,0,7,3
tallaba,0,1,0
tallada,0,1,0
talones,0,1,0
tamaños,0,2,0
tambien,14,16,55
tampoco,0,10,7
